x,y,c1,c2,c3
5425,19875,0.556227111928776,0.0213821289882825,0.413320713085462
5425,19900,0.562633031053972,0.0213369056645691,0.405546093102067
5425,19925,0.569207753584727,0.0212833936202753,0.397573921243105
5425,19950,0.575946374456435,0.0212213488448872,0.389410676137606
5425,19975,0.582844220863965,0.0211506132701176,0.38106226974997
5425,20000,0.589891440027629,0.0210711744695542,0.372541136729429
5425,20025,0.597068269624106,0.0209832711766752,0.3638720442676
5425,20050,0.604350960335094,0.0208873436895285,0.355084442761484
5425,20075,0.6116992865341,0.0207843856163155,0.346228490551155
5425,20100,0.619055396196811,0.0206760134558592,0.33737590644739
5425,20125,0.626330719508069,0.0205650439060434,0.328636660985939
5425,20150,0.633407053381094,0.0204557123633326,0.320157902787768
5425,20175,0.640103150001758,0.0203553337570215,0.312165666893858
5425,20200,0.646152122190237,0.0202762423374644,0.304993293707599
5425,20225,0.651304015134188,0.0202331626093875,0.298955565409527
5425,20250,0.655363878884637,0.0202346874661744,0.294279215251696
5450,19825,0.541928117187646,0.0215664348873328,0.430639871717725
5450,19850,0.548019067005403,0.0215429134862939,0.423234728713778
5450,19875,0.554267475288313,0.0215118912166289,0.415646372430589
5450,19900,0.5606743589256,0.0214731276449002,0.407873698960111
5450,19925,0.567237390580224,0.0214263571382249,0.399920031081405
5450,19950,0.573953579799788,0.0213713616168955,0.391789421302168
5450,19975,0.580814992338778,0.0213080664343703,0.38349227534797
5450,20000,0.587812910446026,0.0212364596548754,0.375039711932235
5450,20025,0.5949315575227,0.0211567700181129,0.36645196099724
5450,20050,0.602149592932198,0.021069446875803,0.357756182666511
5450,20075,0.609437290250524,0.020975289999758,0.348990157873782
5450,20100,0.616756252231886,0.0208755570395889,0.340203035533427
5450,20125,0.624054405309776,0.0207722072138394,0.331461242978809
5450,20150,0.631273859864994,0.0206680418533175,0.322840464768413
5450,20175,0.63836092980043,0.0205666640756187,0.314413257063146
5450,20200,0.645336516194409,0.0204713062302904,0.306166678196222
5450,20225,0.652403979165359,0.0203820640389293,0.297872078636151
5450,20250,0.660540246732214,0.0202838271512214,0.288388305186979
5450,20275,0.673909366342049,0.020097045221654,0.272842305285737
5450,20300,0.688613451553785,0.0197983898466143,0.255694034961188
5450,20325,0.704373581640015,0.0194031159453184,0.237283128758735
5450,20350,0.722253642715978,0.0188962765993337,0.216373965160864
5450,20375,0.743393714402888,0.0182482189513978,0.191628560716643
5450,20400,0.769680570427802,0.0174006679236232,0.160845026490627
5450,20425,0.805507361462852,0.0162061401499816,0.119153066389899
5475,19775,0.528007924404034,0.0217047337231828,0.447517647408554
5475,19800,0.533818616929881,0.0217012261972818,0.440437871335742
5475,19825,0.539779146628083,0.0216910331901448,0.433183985115322
5475,19850,0.545889551386683,0.0216738644124155,0.425756309025483
5475,19875,0.552149807097074,0.0216494049923777,0.418155283355583
5475,19900,0.558558416757963,0.0216173935769803,0.410383235694806
5475,19925,0.565114015477733,0.0215775473415081,0.402442316397944
5475,19950,0.571812522947463,0.0215297439047929,0.394338095483224
5475,19975,0.578648591410145,0.0214738363741167,0.386077722503722
5475,20000,0.585612491802637,0.0214098757286765,0.37767423695857
5475,20025,0.592693778774216,0.0213379764363602,0.369141300300922
5475,20050,0.599876892037957,0.0212584602159512,0.360499390085448
5475,20075,0.607144442263087,0.0211718244130521,0.351771815685943
5475,20100,0.614474569444302,0.0210788630653382,0.342987732541217
5475,20125,0.621853444002028,0.0209804986973628,0.334168505330481
5475,20150,0.629276502199872,0.0208776634140041,0.325324586267071
5475,20175,0.636779288651359,0.0207709870809275,0.316421427941527
5475,20200,0.644502258975574,0.0206586789624729,0.307300464154912
5475,20225,0.652793269211182,0.0205340766705582,0.297558389882561
5475,20250,0.662404888719044,0.0203792365391009,0.286312516089595
5475,20275,0.674168046492208,0.0201637398069757,0.272576633004463
5475,20300,0.687736384008575,0.0198676377008975,0.256729622087119
5475,20325,0.70284650682704,0.0194829609621998,0.23906669652778
5475,20350,0.719954834409602,0.0189965604979066,0.219046929208202
5475,20375,0.7398690571634,0.0183863205439417,0.19570303073366
5475,20400,0.763751410637896,0.0176184060044355,0.167600830371985
5475,20425,0.792987563802697,0.0166540742583519,0.132800997408866
5475,20450,0.828219302187743,0.015493236945346,0.0892501128371128
5500,19725,0.51437800742491,0.0217989147226737,0.46406914580941
5500,19750,0.519940777513894,0.0218140283587441,0.457273689322641
5500,19775,0.525645290677942,0.0218232369217856,0.450313812011695
5500,19800,0.531491026385269,0.0218262064784078,0.443190633905247
5500,19825,0.537479360090996,0.021822615063354,0.435902766725745
5500,19850,0.543610263728178,0.0218121360893268,0.428450694955457
5500,19875,0.549882374211386,0.0217945138665892,0.420836602325328
5500,19900,0.556295575168314,0.0217694545030749,0.413061087419286
5500,19925,0.562848357099561,0.0217367267121473,0.405126486839483
5500,19950,0.569535027717886,0.0216961953155415,0.397040733706392
5500,19975,0.576352458059931,0.0216477115803407,0.38880832741112
5500,20000,0.583295094024,0.0215912400892843,0.380436931115071
5500,20025,0.590353691696896,0.0215268233973305,0.37193945278479
5500,20050,0.597520872806002,0.0214545836289108,0.363326289148789
5500,20075,0.604787631893403,0.0213747539184667,0.354610801269503
5500,20100,0.612150557276505,0.0212875337787084,0.345799957776189
5500,20125,0.619614576949714,0.0211930957051555,0.33689187969053
5500,20150,0.627209750058726,0.0210910702599899,0.327855348174728
5500,20175,0.635010655329972,0.0209800576860041,0.31860718809028
5500,20200,0.643164557037575,0.0208566821606073,0.30897823675879
5500,20225,0.651956134302342,0.0207132119257241,0.298636178947442
5500,20250,0.661757452829892,0.0205372463777735,0.287142252418621
5500,20275,0.672900050545707,0.0203122589422198,0.274099563830397
5500,20300,0.685428894005378,0.0200243750075539,0.259442597537809
5500,20325,0.699364069880915,0.0196632305432408,0.243135853296297
5500,20350,0.714920320384881,0.0192187186413962,0.224913729997694
5500,20375,0.732456015694991,0.0186803777339664,0.2043260772218
5500,20400,0.75235307719186,0.0180396298604179,0.180848827315287
5500,20425,0.774780198490314,0.0172981571377439,0.15411445331891
5500,20450,0.799259501686759,0.016482097245631,0.124575088855657
5525,19700,0.506311564461693,0.021882890791341,0.473838213888779
5525,19725,0.511787032230525,0.021910224251178,0.467138333077713
5525,19750,0.517396617114594,0.0219320375447638,0.46028360698803
5525,19775,0.523141530912317,0.0219479785523108,0.453272879438934
5525,19800,0.529021304948032,0.0219577754492167,0.446107121404529
5525,19825,0.535037352736051,0.0219610602066967,0.438784976971384
5525,19850,0.541188292586522,0.0219575860761576,0.431308642223928
5525,19875,0.547474388830314,0.0219470190991616,0.423678275036231
5525,19900,0.553894652905354,0.0219291612948399,0.415895541112365
5525,19925,0.560445465663495,0.0219037411821445,0.407965824876759
5525,19950,0.567126930338731,0.0218706105804247,0.399889266690065
5525,19975,0.573932780615858,0.021829581304914,0.391674987111404
5525,20000,0.580860541646781,0.021780564754972,0.38332680717551
5525,20025,0.587905510541125,0.0217235063186202,0.374851865877387
5525,20050,0.595064462766643,0.0216583480067952,0.366255872344116
5525,20075,0.602336236110687,0.0215850459703744,0.357542386486146
5525,20100,0.609726931312097,0.0215034218385914,0.348706936527966
5525,20125,0.617254486300271,0.0214130100837457,0.339731223448285
5525,20150,0.624955421691824,0.0213129069783318,0.330575390418154
5525,20175,0.632905240956783,0.0212009930172833,0.321153624209253
5525,20200,0.641224672837407,0.0210735259510671,0.311326081434727
5525,20225,0.650091301076387,0.0209243054784085,0.300884670756411
5525,20250,0.659711804353833,0.020744657977036,0.289584745267877
5525,20275,0.670238954281357,0.0205245509047138,0.277241471009027
5525,20300,0.681756813433685,0.0202543385910424,0.263748540333784
5525,20325,0.694303359632153,0.0199261178859951,0.249051671932889
5525,20350,0.707924117192321,0.0195347506851075,0.23308482196771
5525,20375,0.722665531580638,0.0190783759603766,0.215770934096845
5525,20400,0.738370513380061,0.0185652777490421,0.197256713547541
5525,20425,0.754328125186978,0.018024843043915,0.178343495983297
5550,19650,0.4928639857148,0.0219089418159147,0.490218536080758
5550,19675,0.498135556397659,0.0219532757644159,0.483746869662675
5550,19700,0.503534018670459,0.0219927289454257,0.477129113533383
5550,19725,0.509061187134873,0.022027015661906,0.470363202722297
5550,19750,0.514717566580814,0.0220558275153065,0.463448841220936
5550,19775,0.520502112835695,0.0220789048765446,0.456387709912888
5550,19800,0.526416507107675,0.0220958096633602,0.449178188380946
5550,19825,0.532460068697332,0.022106273264691,0.441821561597657
5550,19850,0.538632274123469,0.0221101068262801,0.434318789551488
5550,19875,0.544933215499095,0.022106875315969,0.426670504085218
5550,19900,0.55136150807525,0.0220964312541546,0.418878817924196
5550,19925,0.557915130710459,0.0220785140323213,0.410947005374263
5550,19950,0.564592451706173,0.0220529090697177,0.402877835180125
5550,19975,0.571391136337967,0.0220194355311852,0.394675118308568
5550,20000,0.578309055805922,0.0219779449471463,0.386342443717178
5550,20025,0.585344137515593,0.0219282683933802,0.377883821038019
5550,20050,0.592496302637388,0.0218702311095113,0.369301051066697
5550,20075,0.599768430512111,0.0218036071565471,0.360592454283328
5550,20100,0.607171045658166,0.0217279527798242,0.35174799469396
5550,20125,0.614722780363658,0.0216426142154716,0.342747827612694
5550,20150,0.622460551576297,0.0215463042502442,0.333550751061386
5550,20175,0.630441203431737,0.0214370021985564,0.324091789199158
5550,20200,0.638744927952898,0.0213115616513299,0.314277750321917
5550,20225,0.647474469185482,0.0211654566334405,0.303987884066449
5550,20250,0.656731533332915,0.0209927518014559,0.293100778952676
5550,20275,0.666586636456663,0.0207872201757127,0.281530064801041
5550,20300,0.677068309771756,0.0205424295634588,0.269236776315169
5550,20325,0.68815738954594,0.0202532145647856,0.25623646231425
5550,20350,0.699798701799314,0.0199168357687398,0.242584995558449
5550,20375,0.711847740635039,0.0195360825665236,0.228439837854296
5550,20400,0.72393691760063,0.0191256292736368,0.214220236622751
5550,20425,0.735234985744927,0.0187197763135044,0.200904009083428
5575,19600,0.479539174770212,0.0218931358499634,0.506491149745617
5575,19625,0.484628227726074,0.0219533871766692,0.500220759676316
5575,19650,0.489839340085235,0.0220093842352679,0.493809964317351
5575,19675,0.495172471202117,0.0220608874492316,0.487259056621778
5575,19700,0.500627813421256,0.0221076858814739,0.480567995421393
5575,19725,0.506207334135288,0.0221493108534373,0.47373471976824
5575,19750,0.511908322645655,0.0221855116410259,0.466763064957022
5575,19775,0.517733572175401,0.022215917466098,0.45964984827695
5575,19800,0.52368154800495,0.0222402572841076,0.452397432823368
5575,19825,0.529753173665361,0.0222582681224682,0.445004985666765
5575,19850,0.535947517523837,0.0222695612735194,0.437474359573591
5575,19875,0.542264169403224,0.022273960495285,0.42980639950093
5575,19900,0.548701966179767,0.0222711849447861,0.422003204123441
5575,19925,0.555260204069268,0.0222609486024864,0.414066388540485
5575,19950,0.561936681652993,0.0222430663532433,0.405999408063975
5575,19975,0.568730907306659,0.0222173338948077,0.397803649254493
5575,20000,0.575640645070246,0.0221835004254453,0.389483207522814
5575,20025,0.582666165610531,0.0221413722207658,0.38103883958831
5575,20050,0.589808999469934,0.0220906801657146,0.37247030110145
5575,20075,0.597072343588001,0.022031130673721,0.363775186255714
5575,20100,0.604468144014282,0.0219621061607691,0.354941521500758
5575,20125,0.612011375746598,0.0218829276628223,0.345953094220527
5575,20150,0.619727635400896,0.0217924733815461,0.336781371470043
5575,20175,0.627654827776102,0.0216890059821559,0.327383026725023
5575,20200,0.635838373040305,0.0215701682611655,0.317705190428519
5575,20225,0.644322360218271,0.0214330450472321,0.307695656885874
5575,20250,0.653144515661543,0.0212739139639641,0.297308598958036
5575,20275,0.662304536540429,0.021089208904717,0.286541647770135
5575,20300,0.671765151671898,0.0208752958397417,0.275434808756782
5575,20325,0.681443486140848,0.0206285045296934,0.264080719663565
5575,20350,0.691225111883266,0.0203455188615779,0.252608607276033
5575,20375,0.700927431852198,0.0200265216807185,0.24122752940099
5575,20400,0.710196814328233,0.0196852171570009,0.230349006940565
5600,19550,0.466279624190987,0.0218361380254574,0.52273114589034
5600,19575,0.471207991593272,0.0219112095940108,0.516634348304709
5600,19600,0.47625229899176,0.0219827868953355,0.510404492907914
5600,19625,0.481412999099822,0.022050539053972,0.504041272722612
5600,19650,0.486692830641186,0.0221141711159282,0.497541356694058
5600,19675,0.492087269084555,0.0221733666836317,0.490910954048122
5600,19700,0.497599738422728,0.0222277516044303,0.484145984673768
5600,19725,0.503230340145814,0.0222770201934327,0.477246631527168
5600,19750,0.50897653827507,0.0223208810262772,0.470216536122968
5600,19775,0.514841894446329,0.0223590314817248,0.46305142722955
5600,19800,0.520823990571149,0.0223911114073003,0.455754937153151
5600,19825,0.526923843675425,0.0224168343144646,0.44832617284779
5600,19850,0.533140560193075,0.0224360186207219,0.440766566244482
5600,19875,0.539473701912085,0.022448246998777,0.433077470410012
5600,19900,0.545922992153629,0.0224533263652307,0.425259656767504
5600,19925,0.552486779223705,0.0224510556391758,0.417315743602609
5600,19950,0.559164153591171,0.0224411076825546,0.409247849303508
5600,19975,0.565954536385157,0.022423273928781,0.401057472955001
5600,20000,0.572856840099131,0.0223973498998629,0.392746821528479
5600,20025,0.579871763430279,0.0223630203879659,0.384316457734004
5600,20050,0.587000675114028,0.0223200175456522,0.375765862587085
5600,20075,0.59424756091591,0.0222679792291265,0.367091686258029
5600,20100,0.601619222215682,0.0222063623788195,0.358287330342849
5600,20125,0.609127668107326,0.0221345047717586,0.349339938741709
5600,20150,0.616785070212696,0.0220515724618383,0.340236178829799
5600,20175,0.624612499232563,0.0219562487957121,0.330952211136666
5600,20200,0.632626096463458,0.0218470519258888,0.321469225496104
5600,20225,0.640831188404311,0.0217224215597339,0.311780500841194
5600,20250,0.649211204109098,0.0215807268663935,0.301904226607852
5600,20275,0.657715000332791,0.0214205140128571,0.291898376831268
5600,20300,0.666239976490451,0.0212408691467099,0.281880752089013
5600,20325,0.674628396168604,0.0210401050051001,0.272033464869437
5600,20350,0.68270294373066,0.0208124800160546,0.262562383927006
5600,20375,0.690384518022865,0.0205431820083934,0.253559859035394
5625,19525,0.457813081306099,0.0218273023465006,0.533068388336204
5625,19550,0.462713187799748,0.0219135184623767,0.526990567428396
5625,19575,0.467724321489706,0.021996565319763,0.520785900632542
5625,19600,0.47284709046491,0.0220761225808955,0.514453823287163
5625,19625,0.478081653938378,0.0221518792162252,0.507994380914988
5625,19650,0.483426964351723,0.0222235347387796,0.501409184066098
5625,19675,0.488885177503539,0.0222906424974512,0.494695831443909
5625,19700,0.494453128125812,0.0223529798232709,0.487858667312881
5625,19725,0.50013391809502,0.0224102286823928,0.480893979760982
5625,19750,0.505927483777333,0.0224620435838419,0.473802248042402
5625,19775,0.511832206397963,0.0225081357598128,0.466585928846126
5625,19800,0.517848562614433,0.0225482430819398,0.459244730118805
5625,19825,0.523977275313451,0.0225821005024927,0.451778100880207
5625,19850,0.53021696747098,0.0226093089565032,0.444188468862476
5625,19875,0.536567963421248,0.02262965199199,0.436475826100528
5625,19900,0.54302897543955,0.0226429382289631,0.428642209607849
5625,19925,0.549599842167086,0.0226487874630791,0.420688728845154
5625,19950,0.55627894286404,0.0226469997139966,0.412618028119106
5625,19975,0.563066113745596,0.0226373804006958,0.404430891449624
5625,20000,0.56996107856787,0.0226195585119525,0.396129007409274
5625,20025,0.576963656248354,0.0225933210871182,0.387713381431909
5625,20050,0.584075289572243,0.0225583852723352,0.379183316221769
5625,20075,0.59129707043423,0.0225143647753111,0.370538721789771
5625,20100,0.598635443614402,0.0224607789701012,0.361773224556584
5625,20125,0.606092019341143,0.0223971948472044,0.352885694134229
5625,20150,0.613674964918059,0.0223229263018423,0.343867499374416
5625,20175,0.621385516570895,0.0222372096755036,0.334717667284994
5625,20200,0.629218565667615,0.022139447830629,0.325442264952825
5625,20225,0.637154406072436,0.0220290541315229,0.316064017745692
5625,20250,0.645144300382254,0.0219060860058435,0.30663915882536
5625,20275,0.653094757651236,0.0217713111109979,0.297275806504214
5625,20300,0.660846766439839,0.0216269432259294,0.288158508829646
5625,20325,0.668140136673241,0.0214764891887355,0.27959020025552
5625,20350,0.674607061876788,0.0213211855707751,0.272000718838799
5625,20375,0.680229136763227,0.0211145015261522,0.265417330074971
5650,19475,0.444384020623561,0.0217019127055354,0.549601156440373
5650,19500,0.449162573476438,0.0218019834639976,0.543646078086601
5650,19525,0.454045375113403,0.0218994646614415,0.537572691189355
5650,19550,0.459035795154259,0.0219940592366842,0.53137674829345
5650,19575,0.46413125252102,0.0220854721472955,0.525061839464132
5650,19600,0.46933251870078,0.022173321913794,0.518627233076107
5650,19625,0.474640037699286,0.0222573819057968,0.512072492053062
5650,19650,0.480051609943564,0.0223371949142585,0.50540086022462
5650,19675,0.485571050308969,0.0224126255740202,0.498607464772972
5650,19700,0.491196725412404,0.0224832584796407,0.491694828356455
5650,19725,0.496927049519585,0.0225487792271544,0.484665300176206
5650,19750,0.502767234440687,0.0226088731412958,0.477512497124452
5650,19775,0.508710845632812,0.0226633317105547,0.470244965816242
5650,19800,0.514761734416023,0.0227117412311526,0.462858281661654
5650,19825,0.520919358732264,0.0227538569178349,0.45535350240855
5650,19850,0.527183007868292,0.0227894816837081,0.447731831458662
5650,19875,0.533551644901004,0.0228182339247703,0.43999527693734
5650,19900,0.540025808667216,0.0228398685391958,0.432143655226695
5650,19925,0.546603968241663,0.0228541624271519,0.424179404726789
5650,19950,0.553285709948235,0.0228608022513654,0.416103851594804
5650,19975,0.560070691672061,0.0228595658092407,0.407918068315794
5650,20000,0.566957736354172,0.0228501856365516,0.399624325829078
5650,20025,0.57394679282748,0.022832364756416,0.391223650045453
5650,20050,0.581038020215498,0.0228058316865718,0.382716709448541
5650,20075,0.588233215781593,0.0227702337443861,0.37410241229505
5650,20100,0.595530885871886,0.0227252762612076,0.365383279681585
5650,20125,0.602932933492874,0.0226705107033709,0.356558017374214
5650,20150,0.610434999733199,0.0226056539874513,0.347632269915712
5650,20175,0.618033006147876,0.0225303036363609,0.338611292824882
5650,20200,0.625704983395001,0.0224444416960724,0.329520903694547
5650,20225,0.633419377545718,0.0223483926281592,0.320397869310245
5650,20250,0.641108529325684,0.0222433043854379,0.311320827772776
5650,20275,0.648659536393536,0.0221318796379192,0.302421061005061
5650,20300,0.655888498497178,0.0220191453643678,0.293912634508161
5650,20325,0.662471683276915,0.0219152006217391,0.286172891640885
5650,20350,0.667777425474248,0.0218432781169337,0.279938668851524
5650,20375,0.670049206193513,0.0218914550906162,0.277257534523353
5675,19425,0.430846728058429,0.0215348780003314,0.566330800508293
5675,19450,0.435528804007962,0.0216480890086269,0.560465752599491
5675,19475,0.440310705513911,0.0217592830757283,0.554487878283608
5675,19500,0.445190691549186,0.0218681973618579,0.548399662380109
5675,19525,0.450171547235647,0.0219744484928465,0.542197651162192
5675,19550,0.45525167651162,0.0220778148726744,0.535884090200626
5675,19575,0.460430825950345,0.0221778539869463,0.529459566970447
5675,19600,0.465710145015215,0.0222744031168912,0.522922667303867
5675,19625,0.471090310662581,0.0223670551092201,0.516272782395904
5675,19650,0.476570039182816,0.0224554815998492,0.509511815486562
5675,19675,0.482151372498069,0.0225394462132001,0.502637304924731
5675,19700,0.487832486002218,0.0226186315848779,0.495651875538294
5675,19725,0.493614177328098,0.0226927560621827,0.48855475152487
5675,19750,0.499498044362602,0.0227613861041415,0.481344336667135
5675,19775,0.505482406841427,0.0228244617320992,0.474022854006487
5675,19800,0.511568991748053,0.0228814767554425,0.466588730017055
5675,19825,0.517754916649388,0.0229322565139521,0.459045886800213
5675,19850,0.524043007195838,0.0229764763832827,0.451391224157907
5675,19875,0.530430402638228,0.0230138736740846,0.443628828480566
5675,19900,0.536918109404164,0.0230441835543531,0.435757930158935
5675,19925,0.543504759109398,0.0230671503498289,0.427780792077674
5675,19950,0.550189815095258,0.0230824669535608,0.419698807679157
5675,19975,0.556972518915403,0.0230899357565732,0.411513417823544
5675,20000,0.56385249124163,0.0230892320600914,0.403226005870713
5675,20025,0.570828273516799,0.0230800993449644,0.394839079815553
5675,20050,0.577899516132734,0.023062279425778,0.386353804400968
5675,20075,0.585064965745905,0.0230355174123544,0.377772415619466
5675,20100,0.592323898398515,0.0229994828362585,0.369096664222877
5675,20125,0.599670832649494,0.0229539892168111,0.360333559621206
5675,20150,0.607101351737205,0.0228988150879595,0.351488876737836
5675,20175,0.614600582228141,0.0228340054218946,0.342580397133254
5675,20200,0.622145869952337,0.0227597983444519,0.333634886336632
5675,20225,0.629698518884656,0.0226770198747044,0.324697573040534
5675,20250,0.637193323529016,0.0225874472826724,0.315844529730836
5675,20275,0.644527735053805,0.0224944120342951,0.307195277386248
5675,20300,0.651537668086975,0.0224040508809977,0.298941067107345
5675,20325,0.657958835167607,0.0223276878758109,0.291389930105409
5675,20350,0.663353549137531,0.0222871374151005,0.285051682588473
5675,20375,0.667084690501803,0.0223187028091158,0.280666834995737
5700,19400,0.421732419501135,0.0214513268191523,0.577555332303588
5700,19425,0.426442857963962,0.0215757729411093,0.571634230602952
5700,19450,0.431244280007565,0.02169844150548,0.565611854315905
5700,19475,0.436136515696656,0.0218189352414109,0.559488730374914
5700,19500,0.441121509042679,0.0219370673606558,0.553262390994909
5700,19525,0.446198297618541,0.0220524113037908,0.546934348560704
5700,19550,0.45136778557889,0.0221647927536095,0.54050346556666
5700,19575,0.456631856244365,0.0222738712971768,0.533967438709674
5700,19600,0.461989378755093,0.0223793233949142,0.527327912480817
5700,19625,0.467441617928512,0.0224808592905844,0.520583398041517
5700,19650,0.472987601467476,0.0225782324862457,0.513735291721316
5700,19675,0.478629617809067,0.0226710578548542,0.506780913557892
5700,19700,0.484366880930854,0.022759076688145,0.499721485641984
5700,19725,0.490200125381809,0.0228421305928084,0.492556172106668
5700,19750,0.496128528835618,0.0229196589312877,0.48528659383494
5700,19775,0.502153731145606,0.0229915288744978,0.477910814289255
5700,19800,0.508275222207836,0.0230574491814277,0.470429823782964
5700,19825,0.514490820227804,0.023117163481013,0.46284673347252
5700,19850,0.520803030185027,0.0231703076970033,0.455158887994784
5700,19875,0.527209641703143,0.0232166135709732,0.44736953633001
5700,19900,0.533711747365816,0.023255867273687,0.439477690704363
5700,19925,0.540307362517284,0.0232877723781217,0.431486409730511
5700,19950,0.546996109725801,0.0233120460796251,0.423396762865486
5700,19975,0.553777414335457,0.0233284277016631,0.41521008192579
5700,20000,0.560650429420204,0.023336673249567,0.406928020393875
5700,20025,0.567613714718819,0.0233365329890466,0.398552975620478
5700,20050,0.574665501564562,0.0233277234696613,0.390087848291282
5700,20075,0.581804431712978,0.0233100133353988,0.38153491296153
5700,20100,0.589026047089487,0.0232832137894183,0.372900038543223
5700,20125,0.596326004525282,0.023247133885098,0.364188993905191
5700,20150,0.603695029201975,0.0232017508318696,0.355413121137918
5700,20175,0.611120182638758,0.0231471377449276,0.346588022385723
5700,20200,0.618576423120838,0.0230838100169762,0.337743273924529
5700,20225,0.626030900877208,0.0230126660251357,0.328917472078643
5700,20250,0.63343129745716,0.0229354535775772,0.320171859902666
5700,20275,0.640704865146012,0.0228550804395756,0.311591467109775
5700,20300,0.647745823724445,0.0227765940999538,0.303299850114739
5700,20325,0.654427288689057,0.0227074953193893,0.295445135851184
5700,20350,0.66061777845411,0.0226585140755358,0.288180584687884
5700,20375,0.666321653140556,0.0226396331094801,0.281500444834453
5700,20400,0.671989946177325,0.0226511351233097,0.274876613256878
5725,19350,0.407665609580029,0.0212102762838701,0.595058953980747
